source,target,timestamp,label,feature
70,74,297,0,0
70,75,297,0,0
69,75,297,0,0
74,75,297,0,0
76,77,297,0,0
69,77,297,0,0
75,77,297,0,0
77,78,297,0,0
78,79,297,0,0
77,80,297,0,0
79,80,297,0,0
68,81,297,0,0
81,80,297,0,0
77,82,297,0,0
82,83,297,0,0
83,84,297,0,0
83,85,297,0,0
84,85,297,0,0
85,86,297,0,0
86,87,297,0,0
85,88,297,0,0
85,89,297,0,0
88,89,297,0,0
89,90,297,0,0
90,91,297,0,0
89,92,297,0,0
91,92,297,0,0
92,93,297,0,0
92,94,297,0,0
93,94,297,0,0
94,95,297,0,0
80,96,297,0,0
82,96,297,0,0
94,96,297,0,0
80,97,297,0,0
80,98,297,0,0
80,99,297,0,0
92,100,297,0,0
94,100,297,0,0
95,96,297,0,0
96,97,297,0,0
98,100,297,0,0
99,100,297,0,0
100,101,297,0,0
92,102,297,0,0
101,102,297,0,0
100,103,297,0,0
100,104,297,0,0
103,104,297,0,0
103,105,297,0,0
100,106,297,0,0
104,105,297,0,0
105,106,297,0,0
105,107,297,0,0
105,108,297,0,0
106,107,297,0,0
108,109,297,0,0
103,110,297,0,0
109,110,297,0,0
110,111,297,0,0
110,112,297,0,0
17,113,297,0,0
32,113,297,0,0
32,114,297,0,0
27,115,297,0,0
114,115,297,0,0
68,116,297,0,0
12,117,297,0,0
75,118,297,0,0
76,118,297,0,0
1,2,298,0,0
1,3,298,0,0
4,5,298,0,0
3,5,298,0,0
5,6,298,0,0
6,7,298,0,0
8,9,298,0,0
8,5,298,0,0
9,10,298,0,0
4,11,298,0,0
5,11,298,0,0
11,12,298,0,0
2,12,298,0,0
3,12,298,0,0
7,12,298,0,0
11,13,298,0,0
12,14,298,0,0
13,15,298,0,0
14,15,298,0,0
12,16,298,0,0
15,17,298,0,0
16,17,298,0,0
17,18,298,0,0
18,19,298,0,0
19,20,298,0,0
15,19,298,0,0
20,21,298,0,0
21,22,298,0,0
22,23,298,0,0
23,24,298,0,0
23,25,298,0,0
26,25,298,0,0
25,27,298,0,0
27,28,298,0,0
28,29,298,0,0
30,17,298,0,0
8,30,298,0,0
26,30,298,0,0
17,31,298,0,0
29,31,298,0,0
23,32,298,0,0
31,32,298,0,0
27,32,298,0,0
15,33,298,0,0
19,34,298,0,0
35,36,298,0,0
35,37,298,0,0
33,37,298,0,0
34,36,298,0,0
34,37,298,0,0
38,37,298,0,0
37,39,298,0,0
37,40,298,0,0
30,38,298,0,0
39,40,298,0,0
40,41,298,0,0
40,42,298,0,0
41,42,298,0,0
43,44,298,0,0
34,43,298,0,0
44,45,298,0,0
45,46,298,0,0
46,47,298,0,0
46,48,298,0,0
47,49,298,0,0
42,49,298,0,0
45,49,298,0,0
48,49,298,0,0
49,50,298,0,0
49,51,298,0,0
51,52,298,0,0
52,53,298,0,0
53,54,298,0,0
49,54,298,0,0
54,55,298,0,0
54,56,298,0,0
55,56,298,0,0
56,57,298,0,0
50,57,298,0,0
56,58,298,0,0
51,58,298,0,0
54,59,298,0,0
56,59,298,0,0
55,59,298,0,0
59,60,298,0,0
59,61,298,0,0
60,61,298,0,0
60,62,298,0,0
61,62,298,0,0
63,59,298,0,0
63,64,298,0,0
64,61,298,0,0
38,65,298,0,0
64,65,298,0,0
49,66,298,0,0
62,66,298,0,0
62,67,298,0,0
65,66,298,0,0
66,67,298,0,0
65,68,298,0,0
47,69,298,0,0
49,69,298,0,0
68,69,298,0,0
69,70,298,0,0
24,70,298,0,0
70,71,298,0,0
24,72,298,0,0
71,72,298,0,0
71,73,298,0,0
70,74,298,0,0
70,75,298,0,0
69,75,298,0,0
74,75,298,0,0
76,77,298,0,0
69,77,298,0,0
75,77,298,0,0
77,78,298,0,0
78,79,298,0,0
77,80,298,0,0
79,80,298,0,0
68,81,298,0,0
81,80,298,0,0
77,82,298,0,0
82,83,298,0,0
83,84,298,0,0
83,85,298,0,0
84,85,298,0,0
85,86,298,0,0
86,87,298,0,0
85,88,298,0,0
85,89,298,0,0
88,89,298,0,0
89,90,298,0,0
90,91,298,0,0
89,92,298,0,0
91,92,298,0,0
92,93,298,0,0
92,94,298,0,0
93,94,298,0,0
94,95,298,0,0
80,96,298,0,0
82,96,298,0,0
94,96,298,0,0
80,97,298,0,0
80,98,298,0,0
80,99,298,0,0
92,100,298,0,0
94,100,298,0,0
95,96,298,0,0
96,97,298,0,0
98,100,298,0,0
99,100,298,0,0
100,101,298,0,0
92,102,298,0,0
101,102,298,0,0
100,103,298,0,0
100,104,298,0,0
103,104,298,0,0
103,105,298,0,0
100,106,298,0,0
104,105,298,0,0
105,106,298,0,0
105,107,298,0,0
105,108,298,0,0
106,107,298,0,0
108,109,298,0,0
103,110,298,0,0
109,110,298,0,0
110,111,298,0,0
110,112,298,0,0
17,113,298,0,0
32,113,298,0,0
32,114,298,0,0
27,115,298,0,0
114,115,298,0,0
68,116,298,0,0
12,117,298,0,0
75,118,298,0,0
76,118,298,0,0
1,2,299,0,0
1,3,299,0,0
4,5,299,0,0
3,5,299,0,0
5,6,299,0,0
6,7,299,0,0
8,9,299,0,0
8,5,299,0,0
9,10,299,0,0
4,11,299,0,0
5,11,299,0,0
11,12,299,0,0
2,12,299,0,0
3,12,299,0,0
7,12,299,0,0
11,13,299,0,0
12,14,299,0,0
13,15,299,0,0
14,15,299,0,0
12,16,299,0,0
15,17,299,0,0
16,17,299,0,0
17,18,299,0,0
18,19,299,0,0
19,20,299,0,0
15,19,299,0,0
20,21,299,0,0
21,22,299,0,0
22,23,299,0,0
23,24,299,0,0
23,25,299,0,0
26,25,299,0,0
25,27,299,0,0
27,28,299,0,0
28,29,299,0,0
30,17,299,0,0
8,30,299,0,0
26,30,299,0,0
17,31,299,0,0
29,31,299,0,0
23,32,299,0,0
31,32,299,0,0
27,32,299,0,0
15,33,299,0,0
19,34,299,0,0
35,36,299,0,0
35,37,299,0,0
33,37,299,0,0
34,36,299,0,0
34,37,299,0,0
38,37,299,0,0
37,39,299,0,0
37,40,299,0,0
30,38,299,0,0
39,40,299,0,0
40,41,299,0,0
40,42,299,0,0
41,42,299,0,0
43,44,299,0,0
34,43,299,0,0
44,45,299,0,0
45,46,299,0,0
46,47,299,0,0
46,48,299,0,0
47,49,299,0,0
42,49,299,0,0
45,49,299,0,0
48,49,299,0,0
49,50,299,0,0
49,51,299,0,0
51,52,299,0,0
52,53,299,0,0
53,54,299,0,0
49,54,299,0,0
54,55,299,0,0
54,56,299,0,0
55,56,299,0,0
56,57,299,0,0
50,57,299,0,0
56,58,299,0,0
51,58,299,0,0
54,59,299,0,0
56,59,299,0,0
55,59,299,0,0
59,60,299,0,0
59,61,299,0,0
60,61,299,0,0
60,62,299,0,0
61,62,299,0,0
63,59,299,0,0
63,64,299,0,0
64,61,299,0,0
38,65,299,0,0
64,65,299,0,0
49,66,299,0,0
62,66,299,0,0
62,67,299,0,0
65,66,299,0,0
66,67,299,0,0
65,68,299,0,0
47,69,299,0,0
49,69,299,0,0
68,69,299,0,0
69,70,299,0,0
24,70,299,0,0
70,71,299,0,0
24,72,299,0,0
71,72,299,0,0
71,73,299,0,0
70,74,299,0,0
70,75,299,0,0
69,75,299,0,0
74,75,299,0,0
76,77,299,0,0
69,77,299,0,0
75,77,299,0,0
77,78,299,0,0
78,79,299,0,0
77,80,299,0,0
79,80,299,0,0
68,81,299,0,0
81,80,299,0,0
77,82,299,0,0
82,83,299,0,0
83,84,299,0,0
83,85,299,0,0
84,85,299,0,0
85,86,299,0,0
86,87,299,0,0
85,88,299,0,0
85,89,299,0,0
88,89,299,0,0
89,90,299,0,0
90,91,299,0,0
89,92,299,0,0
91,92,299,0,0
92,93,299,0,0
92,94,299,0,0
93,94,299,0,0
94,95,299,0,0
80,96,299,0,0
82,96,299,0,0
94,96,299,0,0
80,97,299,0,0
80,98,299,0,0
80,99,299,0,0
92,100,299,0,0
94,100,299,0,0
95,96,299,0,0
96,97,299,0,0
98,100,299,0,0
99,100,299,0,0
100,101,299,0,0
92,102,299,0,0
101,102,299,0,0
100,103,299,0,0
100,104,299,0,0
103,104,299,0,0
103,105,299,0,0
100,106,299,0,0
104,105,299,0,0
105,106,299,0,0
105,107,299,0,0
105,108,299,0,0
106,107,299,0,0
108,109,299,0,0
103,110,299,0,0
109,110,299,0,0
110,111,299,0,0
110,112,299,0,0
17,113,299,0,0
32,113,299,0,0
32,114,299,0,0
27,115,299,0,0
114,115,299,0,0
68,116,299,0,0
12,117,299,0,0
75,118,299,0,0
76,118,299,0,0
1,2,300,0,0
1,3,300,0,0
4,5,300,0,0
3,5,300,0,0
5,6,300,0,0
6,7,300,0,0
8,9,300,0,0
8,5,300,0,0
9,10,300,0,0
4,11,300,0,0
5,11,300,0,0
11,12,300,0,0
2,12,300,0,0
3,12,300,0,0
7,12,300,0,0
11,13,300,0,0
12,14,300,0,0
13,15,300,0,0
14,15,300,0,0
12,16,300,0,0
15,17,300,0,0
16,17,300,0,0
17,18,300,0,0
18,19,300,0,0
19,20,300,0,0
15,19,300,0,0
20,21,300,0,0
21,22,300,0,0
22,23,300,0,0
23,24,300,0,0
23,25,300,0,0
26,25,300,0,0
25,27,300,0,0
27,28,300,0,0
28,29,300,0,0
30,17,300,0,0
8,30,300,0,0
26,30,300,0,0
17,31,300,0,0
29,31,300,0,0
23,32,300,0,0
31,32,300,0,0
27,32,300,0,0
15,33,300,0,0
19,34,300,0,0
35,36,300,0,0
35,37,300,0,0
33,37,300,0,0
34,36,300,0,0
34,37,300,0,0
38,37,300,0,0
37,39,300,0,0
37,40,300,0,0
30,38,300,0,0
39,40,300,0,0
40,41,300,0,0
40,42,300,0,0
41,42,300,0,0
43,44,300,0,0
34,43,300,0,0
44,45,300,0,0
45,46,300,0,0
46,47,300,0,0
46,48,300,0,0
47,49,300,0,0
42,49,300,0,0
45,49,300,0,0
48,49,300,0,0
49,50,300,0,0
49,51,300,0,0
51,52,300,0,0
52,53,300,0,0
53,54,300,0,0
49,54,300,0,0
54,55,300,0,0
54,56,300,0,0
55,56,300,0,0
56,57,300,0,0
50,57,300,0,0
56,58,300,0,0
51,58,300,0,0
54,59,300,0,0
56,59,300,0,0
55,59,300,0,0
59,60,300,0,0
59,61,300,0,0
60,61,300,0,0
60,62,300,0,0
61,62,300,0,0
63,59,300,0,0
63,64,300,0,0
64,61,300,0,0
38,65,300,0,0
64,65,300,0,0
49,66,300,0,0
62,66,300,0,0
62,67,300,0,0
65,66,300,0,0
66,67,300,0,0
65,68,300,0,0
47,69,300,0,0
49,69,300,0,0
68,69,300,0,0
69,70,300,0,0
24,70,300,0,0
70,71,300,0,0
24,72,300,0,0
71,72,300,0,0
71,73,300,0,0
70,74,300,0,0
70,75,300,0,0
69,75,300,0,0
74,75,300,0,0
76,77,300,0,0
69,77,300,0,0
75,77,300,0,0
77,78,300,0,0
78,79,300,0,0
77,80,300,0,0
79,80,300,0,0
68,81,300,0,0
81,80,300,0,0
77,82,300,0,0
82,83,300,0,0
83,84,300,0,0
83,85,300,0,0
84,85,300,0,0
85,86,300,0,0
86,87,300,0,0
85,88,300,0,0
85,89,300,0,0
88,89,300,0,0
89,90,300,0,0
90,91,300,0,0
89,92,300,0,0
91,92,300,0,0
92,93,300,0,0
92,94,300,0,0
93,94,300,0,0
94,95,300,0,0
80,96,300,0,0
82,96,300,0,0
94,96,300,0,0
80,97,300,0,0
80,98,300,0,0
80,99,300,0,0
92,100,300,0,0
94,100,300,0,0
95,96,300,0,0
96,97,300,0,0
98,100,300,0,0
99,100,300,0,0
100,101,300,0,0
92,102,300,0,0
101,102,300,0,0
100,103,300,0,0
100,104,300,0,0
103,104,300,0,0
103,105,300,0,0
100,106,300,0,0
104,105,300,0,0
105,106,300,0,0
105,107,300,0,0
105,108,300,0,0
106,107,300,0,0
108,109,300,0,0
103,110,300,0,0
109,110,300,0,0
110,111,300,0,0
110,112,300,0,0
17,113,300,0,0
32,113,300,0,0
32,114,300,0,0
27,115,300,0,0
114,115,300,0,0
68,116,300,0,0
12,117,300,0,0
75,118,300,0,0
76,118,300,0,0
1,2,301,0,0
1,3,301,0,0
4,5,301,0,0
3,5,301,0,0
5,6,301,0,0
6,7,301,0,0
8,9,301,0,0
8,5,301,0,0
9,10,301,0,0
4,11,301,0,0
5,11,301,0,0
11,12,301,0,0
2,12,301,0,0
3,12,301,0,0
7,12,301,0,0
11,13,301,0,0
12,14,301,0,0
13,15,301,0,0
14,15,301,0,0
12,16,301,0,0
15,17,301,0,0
16,17,301,0,0
17,18,301,0,0
18,19,301,0,0
19,20,301,0,0
15,19,301,0,0
20,21,301,0,0
21,22,301,0,0
22,23,301,0,0
23,24,301,0,0
23,25,301,0,0
26,25,301,0,0
25,27,301,0,0
27,28,301,0,0
28,29,301,0,0
30,17,301,0,0
8,30,301,0,0
26,30,301,0,0
17,31,301,0,0
29,31,301,0,0
23,32,301,0,0
31,32,301,0,0
27,32,301,0,0
15,33,301,0,0
19,34,301,0,0
35,36,301,0,0
35,37,301,0,0
33,37,301,0,0
34,36,301,0,0
34,37,301,0,0
38,37,301,0,0
37,39,301,0,0
37,40,301,0,0
30,38,301,0,0
39,40,301,0,0
40,41,301,0,0
40,42,301,0,0
41,42,301,0,0
43,44,301,0,0
34,43,301,0,0
44,45,301,0,0
45,46,301,0,0
46,47,301,0,0
46,48,301,0,0
47,49,301,0,0
42,49,301,0,0
45,49,301,0,0
48,49,301,0,0
49,50,301,0,0
49,51,301,0,0
51,52,301,0,0
52,53,301,0,0
53,54,301,0,0
49,54,301,0,0
54,55,301,0,0
54,56,301,0,0
55,56,301,0,0
56,57,301,0,0
50,57,301,0,0
56,58,301,0,0
51,58,301,0,0
54,59,301,0,0
56,59,301,0,0
55,59,301,0,0
59,60,301,0,0
59,61,301,0,0
60,61,301,0,0
60,62,301,0,0
61,62,301,0,0
63,59,301,0,0
63,64,301,0,0
64,61,301,0,0
38,65,301,0,0
64,65,301,0,0
49,66,301,0,0
62,66,301,0,0
62,67,301,0,0
65,66,301,0,0
66,67,301,0,0
65,68,301,0,0
47,69,301,0,0
49,69,301,0,0
68,69,301,0,0
69,70,301,0,0
24,70,301,0,0
70,71,301,0,0
24,72,301,0,0
71,72,301,0,0
71,73,301,0,0
70,74,301,0,0
70,75,301,0,0
69,75,301,0,0
74,75,301,0,0
76,77,301,0,0
69,77,301,0,0
75,77,301,0,0
77,78,301,0,0
78,79,301,0,0
77,80,301,0,0
79,80,301,0,0
68,81,301,0,0
81,80,301,0,0
77,82,301,0,0
82,83,301,0,0
83,84,301,0,0
83,85,301,0,0
84,85,301,0,0
85,86,301,0,0
86,87,301,0,0
85,88,301,0,0
85,89,301,0,0
88,89,301,0,0
89,90,301,0,0
90,91,301,0,0
89,92,301,0,0
91,92,301,0,0
92,93,301,0,0
92,94,301,0,0
93,94,301,0,0
94,95,301,0,0
80,96,301,0,0
82,96,301,0,0
94,96,301,0,0
80,97,301,0,0
80,98,301,0,0
80,99,301,0,0
92,100,301,0,0
94,100,301,0,0
95,96,301,0,0
96,97,301,0,0
98,100,301,0,0
99,100,301,0,0
100,101,301,0,0
92,102,301,0,0
101,102,301,0,0
100,103,301,0,0
100,104,301,0,0
103,104,301,0,0
103,105,301,0,0
100,106,301,0,0
104,105,301,0,0
105,106,301,0,0
105,107,301,0,0
105,108,301,0,0
106,107,301,0,0
108,109,301,0,0
103,110,301,0,0
109,110,301,0,0
110,111,301,0,0
110,112,301,0,0
17,113,301,0,0
32,113,301,0,0
32,114,301,0,0
27,115,301,0,0
114,115,301,0,0
68,116,301,0,0
12,117,301,0,0
75,118,301,0,0
76,118,301,0,0
1,2,302,0,0
1,3,302,0,0
4,5,302,0,0
3,5,302,0,0
5,6,302,0,0
6,7,302,0,0
8,9,302,0,0
8,5,302,0,0
9,10,302,0,0
4,11,302,0,0
5,11,302,0,0
11,12,302,0,0
2,12,302,0,0
3,12,302,0,0
7,12,302,0,0
11,13,302,0,0
12,14,302,0,0
13,15,302,0,0
14,15,302,0,0
12,16,302,0,0
15,17,302,0,0
16,17,302,0,0
17,18,302,0,0
18,19,302,0,0
19,20,302,0,0
15,19,302,0,0
20,21,302,0,0
21,22,302,0,0
22,23,302,0,0
23,24,302,0,0
23,25,302,0,0
26,25,302,0,0
25,27,302,0,0
28,29,302,0,0
30,17,302,0,0
8,30,302,0,0
26,30,302,0,0
17,31,302,0,0
29,31,302,0,0
23,32,302,0,0
31,32,302,0,0
15,33,302,0,0
19,34,302,0,0
35,36,302,0,0
35,37,302,0,0
33,37,302,0,0
34,36,302,0,0
34,37,302,0,0
38,37,302,0,0
37,39,302,0,0
37,40,302,0,0
30,38,302,0,0
39,40,302,0,0
40,41,302,0,0
40,42,302,0,0
41,42,302,0,0
43,44,302,0,0
34,43,302,0,0
44,45,302,0,0
45,46,302,0,0
46,47,302,0,0
46,48,302,0,0
47,49,302,0,0
42,49,302,0,0
45,49,302,0,0
48,49,302,0,0
49,50,302,0,0
49,51,302,0,0
51,52,302,0,0
52,53,302,0,0
53,54,302,0,0
49,54,302,0,0
54,55,302,0,0
54,56,302,0,0
55,56,302,0,0
56,57,302,0,0
50,57,302,0,0
56,58,302,0,0
51,58,302,0,0
54,59,302,0,0
56,59,302,0,0
55,59,302,0,0
59,60,302,0,0
59,61,302,0,0
60,61,302,0,0
60,62,302,0,0
61,62,302,0,0
63,59,302,0,0
63,64,302,0,0
64,61,302,0,0
38,65,302,0,0
64,65,302,0,0
49,66,302,0,0
62,66,302,0,0
62,67,302,0,0
65,66,302,0,0
66,67,302,0,0
65,68,302,0,0
47,69,302,0,0
49,69,302,0,0
68,69,302,0,0
69,70,302,0,0
24,70,302,0,0
70,71,302,0,0
24,72,302,0,0
71,72,302,0,0
71,73,302,0,0
70,74,302,0,0
70,75,302,0,0
69,75,302,0,0
74,75,302,0,0
76,77,302,0,0
69,77,302,0,0
75,77,302,0,0
77,78,302,0,0
78,79,302,0,0
77,80,302,0,0
79,80,302,0,0
68,81,302,0,0
81,80,302,0,0
77,82,302,0,0
82,83,302,0,0
83,84,302,0,0
83,85,302,0,0
84,85,302,0,0
85,86,302,0,0
86,87,302,0,0
85,88,302,0,0
85,89,302,0,0
88,89,302,0,0
89,90,302,0,0
90,91,302,0,0
89,92,302,0,0
91,92,302,0,0
92,93,302,0,0
92,94,302,0,0
93,94,302,0,0
94,95,302,0,0
80,96,302,0,0
82,96,302,0,0
94,96,302,0,0
80,97,302,0,0
80,98,302,0,0
80,99,302,0,0
92,100,302,0,0
94,100,302,0,0
95,96,302,0,0
96,97,302,0,0
98,100,302,0,0
99,100,302,0,0
100,101,302,0,0
92,102,302,0,0
101,102,302,0,0
100,103,302,0,0
100,104,302,0,0
103,104,302,0,0
103,105,302,0,0
100,106,302,0,0
104,105,302,0,0
105,106,302,0,0
105,107,302,0,0
105,108,302,0,0
106,107,302,0,0
108,109,302,0,0
103,110,302,0,0
109,110,302,0,0
110,111,302,0,0
110,112,302,0,0
17,113,302,0,0
114,115,302,0,0
68,116,302,0,0
12,117,302,0,0
75,118,302,0,0
76,118,302,0,0
1,2,303,0,0
1,3,303,0,0
4,5,303,0,0
3,5,303,0,0
5,6,303,0,0
6,7,303,0,0
8,9,303,0,0
8,5,303,0,0
9,10,303,0,0
4,11,303,0,0
5,11,303,0,0
11,12,303,0,0
2,12,303,0,0
3,12,303,0,0
7,12,303,0,0
11,13,303,0,0
12,14,303,0,0
13,15,303,0,0
14,15,303,0,0
12,16,303,0,0
15,17,303,0,0
16,17,303,0,0
17,18,303,0,0
18,19,303,0,0
19,20,303,0,0
15,19,303,0,0
20,21,303,0,0
21,22,303,0,0
22,23,303,0,0
23,24,303,0,0
23,25,303,0,0
26,25,303,0,0
25,27,303,0,0
28,29,303,0,0
30,17,303,0,0
8,30,303,0,0
26,30,303,0,0
17,31,303,0,0
29,31,303,0,0
23,32,303,0,0
31,32,303,0,0
15,33,303,0,0
19,34,303,0,0
35,36,303,0,0
35,37,303,0,0
33,37,303,0,0
34,36,303,0,0
34,37,303,0,0
38,37,303,0,0
37,39,303,0,0
37,40,303,0,0
30,38,303,0,0
39,40,303,0,0
40,41,303,0,0
40,42,303,0,0
41,42,303,0,0
43,44,303,0,0
34,43,303,0,0
44,45,303,0,0
45,46,303,0,0
46,47,303,0,0
46,48,303,0,0
47,49,303,0,0
42,49,303,0,0
45,49,303,0,0
48,49,303,0,0
49,50,303,0,0
49,51,303,0,0
51,52,303,0,0
52,53,303,0,0
53,54,303,0,0
49,54,303,0,0
54,55,303,0,0
54,56,303,0,0
55,56,303,0,0
56,57,303,0,0
50,57,303,0,0
56,58,303,0,0
51,58,303,0,0
54,59,303,0,0
56,59,303,0,0
55,59,303,0,0
59,60,303,0,0
59,61,303,0,0
60,61,303,0,0
60,62,303,0,0
61,62,303,0,0
63,59,303,0,0
63,64,303,0,0
64,61,303,0,0
38,65,303,0,0
64,65,303,0,0
49,66,303,0,0
62,66,303,0,0
62,67,303,0,0
65,66,303,0,0
66,67,303,0,0
65,68,303,0,0
47,69,303,0,0
49,69,303,0,0
68,69,303,0,0
69,70,303,0,0
24,70,303,0,0
70,71,303,0,0
24,72,303,0,0
71,72,303,0,0
71,73,303,0,0
70,74,303,0,0
70,75,303,0,0
69,75,303,0,0
74,75,303,0,0
76,77,303,0,0
69,77,303,0,0
75,77,303,0,0
77,78,303,0,0
78,79,303,0,0
77,80,303,0,0
79,80,303,0,0
68,81,303,0,0
81,80,303,0,0
77,82,303,0,0
82,83,303,0,0
83,84,303,0,0
83,85,303,0,0
84,85,303,0,0
85,86,303,0,0
86,87,303,0,0
85,88,303,0,0
85,89,303,0,0
88,89,303,0,0
89,90,303,0,0
90,91,303,0,0
89,92,303,0,0
91,92,303,0,0
92,93,303,0,0
92,94,303,0,0
93,94,303,0,0
94,95,303,0,0
80,96,303,0,0
82,96,303,0,0
94,96,303,0,0
80,97,303,0,0
80,98,303,0,0
80,99,303,0,0
92,100,303,0,0
94,100,303,0,0
95,96,303,0,0
96,97,303,0,0
98,100,303,0,0
99,100,303,0,0
100,101,303,0,0
92,102,303,0,0
101,102,303,0,0
100,103,303,0,0
100,104,303,0,0
103,104,303,0,0
103,105,303,0,0
100,106,303,0,0
104,105,303,0,0
105,106,303,0,0
105,107,303,0,0
105,108,303,0,0
106,107,303,0,0
108,109,303,0,0
103,110,303,0,0
109,110,303,0,0
110,111,303,0,0
110,112,303,0,0
17,113,303,0,0
114,115,303,0,0
68,116,303,0,0
12,117,303,0,0
75,118,303,0,0
76,118,303,0,0
1,2,304,0,0
1,3,304,0,0
4,5,304,0,0
3,5,304,0,0
5,6,304,0,0
6,7,304,0,0
8,9,304,0,0
8,5,304,0,0
9,10,304,0,0
4,11,304,0,0
5,11,304,0,0
11,12,304,0,0
2,12,304,0,0
3,12,304,0,0
7,12,304,0,0
11,13,304,0,0
12,14,304,0,0
13,15,304,0,0
14,15,304,0,0
12,16,304,0,0
15,17,304,0,0
16,17,304,0,0
17,18,304,0,0
18,19,304,0,0
19,20,304,0,0
15,19,304,0,0
20,21,304,0,0
21,22,304,0,0
22,23,304,0,0
23,24,304,0,0
23,25,304,0,0
26,25,304,0,0
25,27,304,0,0
28,29,304,0,0
30,17,304,0,0
8,30,304,0,0
26,30,304,0,0
17,31,304,0,0
29,31,304,0,0
23,32,304,0,0
31,32,304,0,0
15,33,304,0,0
19,34,304,0,0
35,36,304,0,0
35,37,304,0,0
33,37,304,0,0
34,36,304,0,0
34,37,304,0,0
38,37,304,0,0
37,39,304,0,0
37,40,304,0,0
30,38,304,0,0
39,40,304,0,0
40,41,304,0,0
40,42,304,0,0
41,42,304,0,0
43,44,304,0,0
34,43,304,0,0
44,45,304,0,0
45,46,304,0,0
46,47,304,0,0
46,48,304,0,0
47,49,304,0,0
42,49,304,0,0
45,49,304,0,0
48,49,304,0,0
49,50,304,0,0
49,51,304,0,0
51,52,304,0,0
52,53,304,0,0
53,54,304,0,0
49,54,304,0,0
54,55,304,0,0
54,56,304,0,0
55,56,304,0,0
56,57,304,0,0
50,57,304,0,0
56,58,304,0,0
51,58,304,0,0
54,59,304,0,0
56,59,304,0,0
55,59,304,0,0
59,60,304,0,0
59,61,304,0,0
60,61,304,0,0
60,62,304,0,0
61,62,304,0,0
63,59,304,0,0
63,64,304,0,0
64,61,304,0,0
38,65,304,0,0
64,65,304,0,0
49,66,304,0,0
62,66,304,0,0
62,67,304,0,0
65,66,304,0,0
66,67,304,0,0
65,68,304,0,0
47,69,304,0,0
49,69,304,0,0
68,69,304,0,0
69,70,304,0,0
24,70,304,0,0
70,71,304,0,0
24,72,304,0,0
71,72,304,0,0
71,73,304,0,0
70,74,304,0,0
70,75,304,0,0
69,75,304,0,0
74,75,304,0,0
76,77,304,0,0
69,77,304,0,0
75,77,304,0,0
77,78,304,0,0
78,79,304,0,0
77,80,304,0,0
79,80,304,0,0
68,81,304,0,0
81,80,304,0,0
77,82,304,0,0
82,83,304,0,0
83,84,304,0,0
83,85,304,0,0
84,85,304,0,0
85,86,304,0,0
86,87,304,0,0
85,88,304,0,0
85,89,304,0,0
88,89,304,0,0
89,90,304,0,0
90,91,304,0,0
89,92,304,0,0
91,92,304,0,0
92,93,304,0,0
92,94,304,0,0
93,94,304,0,0
94,95,304,0,0
80,96,304,0,0
82,96,304,0,0
94,96,304,0,0
80,97,304,0,0
80,98,304,0,0
80,99,304,0,0
92,100,304,0,0
94,100,304,0,0
95,96,304,0,0
96,97,304,0,0
98,100,304,0,0
99,100,304,0,0
100,101,304,0,0
92,102,304,0,0
101,102,304,0,0
100,103,304,0,0
100,104,304,0,0
103,104,304,0,0
103,105,304,0,0
100,106,304,0,0
104,105,304,0,0
105,106,304,0,0
105,107,304,0,0
105,108,304,0,0
106,107,304,0,0
108,109,304,0,0
103,110,304,0,0
109,110,304,0,0
110,111,304,0,0
110,112,304,0,0
17,113,304,0,0
114,115,304,0,0
68,116,304,0,0
12,117,304,0,0
75,118,304,0,0
76,118,304,0,0
1,2,305,0,0
1,3,305,0,0
4,5,305,0,0
3,5,305,0,0
5,6,305,0,0
6,7,305,0,0
8,9,305,0,0
8,5,305,0,0
9,10,305,0,0
4,11,305,0,0
5,11,305,0,0
11,12,305,0,0
2,12,305,0,0
3,12,305,0,0
7,12,305,0,0
11,13,305,0,0
12,14,305,0,0
13,15,305,0,0
14,15,305,0,0
12,16,305,0,0
15,17,305,0,0
16,17,305,0,0
17,18,305,0,0
18,19,305,0,0
19,20,305,0,0
15,19,305,0,0
20,21,305,0,0
21,22,305,0,0
22,23,305,0,0
23,24,305,0,0
23,25,305,0,0
26,25,305,0,0
25,27,305,0,0
28,29,305,0,0
30,17,305,0,0
8,30,305,0,0
26,30,305,0,0
17,31,305,0,0
29,31,305,0,0
23,32,305,0,0
31,32,305,0,0
15,33,305,0,0
19,34,305,0,0
35,36,305,0,0
35,37,305,0,0
33,37,305,0,0
34,36,305,0,0
34,37,305,0,0
38,37,305,0,0
37,39,305,0,0
37,40,305,0,0
30,38,305,0,0
39,40,305,0,0
40,41,305,0,0
40,42,305,0,0
41,42,305,0,0
43,44,305,0,0
34,43,305,0,0
44,45,305,0,0
45,46,305,0,0
46,47,305,0,0
46,48,305,0,0
47,49,305,0,0
42,49,305,0,0
45,49,305,0,0
48,49,305,0,0
49,50,305,0,0
49,51,305,0,0
51,52,305,0,0
52,53,305,0,0
53,54,305,0,0
49,54,305,0,0
54,55,305,0,0
54,56,305,0,0
55,56,305,0,0
56,57,305,0,0
50,57,305,0,0
56,58,305,0,0
51,58,305,0,0
54,59,305,0,0
56,59,305,0,0
55,59,305,0,0
59,60,305,0,0
59,61,305,0,0
60,61,305,0,0
60,62,305,0,0
61,62,305,0,0
63,59,305,0,0
63,64,305,0,0
64,61,305,0,0
